NUM,GROUP_NAME,DESC_KOR,SERVING_SIZE,NUTR_CONT1,NUTR_CONT2,NUTR_CONT3,NUTR_CONT4,NUTR_CONT5,NUTR_CONT6,NUTR_CONT7,NUTR_CONT8,NUTR_CONT9
278,튀김류,미꾸라지튀김,100,387.49,28.86,10.89,25.39,0.3,324.47,50.15,3.89,0.15
279,튀김류,생선까스,200,653.44,46.56,24.33,41.1,1.96,788.62,72.72,7.96,0.25
280,튀김류,안심돈가스,200,651.76,34.25,33.28,42.4,2.77,551.55,105.47,8.55,0.25
281,튀김류,양념치킨,200,552,42.3,35.5,26.8,12.5,805.49,137.79,5.4,0.2
282,튀김류,쥐포튀김,100,356.91,42.5,9.62,16.49,7.96,717.03,28.7,2.29,0.1
283,튀김류,치즈돈가스,250,755.37,41.76,42.02,46.69,3.57,870.77,98.81,13.59,0.44
284,튀김류,치킨까스,200,593,44.02,27.91,33.92,4.15,779.27,72.97,8.42,0.27
285,포류,대구포,100,140.84,2.34,31.97,0.4,0,3875.95,107.15,0.17,0
286,포류,북어포,20,66.46,0.32,15.42,0.39,0.22,128.99,85.03,0.13,0
287,한과류,매작과,30,123.86,19.83,2.25,3.95,4.93,29.83,10.03,0.7,0.03
288,한과류,산자,30,109.71,24.65,0.69,0.93,9.4,6.86,0,0.03,0
289,한과류,송화다식,30,110.83,22.19,2.49,1.35,8,4.04,0,0.27,0
290,한과류,약과,30,119.73,25.47,1.26,1.43,5.07,17.19,0,0.37,0.01
291,한과류,유과,30,127.09,22.27,0.84,3.85,7.24,6.84,0,0.41,0.01
292,피자류,글램핑 바비큐(오리지널 L),157,410,,17,,10,744,,7,
293,피자류,글램핑 바비큐(나폴리M),127,328,,15,,8,644,,6,
294,피자류,글램핑 바비큐(나폴리L),126,312,,16,,10,734,,7,
295,피자류,글램핑 바비큐(씬 M),105,266,,13,,8,596,,5,
296,피자류,글램핑 바비큐(씬 L),103,273,,13,,9,591,,7,
297,피자류,글램핑 바비큐(슈퍼시드 함유 도우M),172,485,,24,,14,1006,,13,
298,피자류,글램핑 바비큐(슈퍼시드 함유 도우L),156,392,,19,,11,741,,6,
299,피자류,글램핑 바비큐 더블치즈엣지(오리지널 M),129,330,,16,,10,611,,6,
300,피자류,글램핑 바비큐 더블치즈엣지(오리지널 L),196,489,,25,,11,1071,,10,
301,피자류,더블크러스트 이베리코(더블 크러스트 L),152,387,,19,,9,844,,7,
302,피자류,더블크러스트 이베리코(더블 크러스트 M),130,345,,12,,10,465,,7,
303,피자류,리얼불고기(오리지널 L),164,420,,14,,14,564,,10,
304,피자류,리얼불고기(오리지널 M),115,280,,13,,5,520,,4,
305,피자류,리얼불고기(나폴리L),130,334,,16,,5,541,,4,
306,피자류,리얼불고기(나폴리M),181,430,,23,,8,946,,7,
307,피자류,리얼불고기(씬 L),149,365,,20,,6,676,,6,
308,피자류,리얼불고기(씬 M),139,396,,22,,6,838,,9,
309,피자류,리얼불고기(슈퍼시드 함유 도우L),111,313,,15,,5,597,,8,
310,피자류,리얼불고기(슈퍼시드 함유 도우M),116,292,,14,,6,561,,4,
311,피자류,리얼불고기 더블치즈엣지(오리지널 L),133,344,,17,,7,544,,5,
312,피자류,리얼불고기 더블치즈엣지(오리지널 M),144,350,,18,,4,669,,6,
313,피자류,문어밤 슈림프(오리지널 L),170,428,,21,,5,856,,8,
314,피자류,문어밤 슈림프(오리지널 M),117,280,,15,,7,600,,3,
315,피자류,문어밤 슈림프(나폴리L),143,323,,18,,7,708,,4,
316,피자류,문어밤 슈림프(나폴리M),186,430,,22,,11,1078,,6,
317,피자류,문어밤 슈림프(씬 L),111,254,,15,,7,596,,4,
318,피자류,문어밤 슈림프(씬 M),153,389,,20,,11,912,,9,
319,피자류,문어밤 슈림프(슈퍼시드 함유 도우L),130,333,,19,,8,794,,7,
320,피자류,문어밤 슈림프(슈퍼시드 함유 도우M),118,280,,16,,9,608,,4,
321,피자류,문어밤 슈림프 더블치즈엣지(오리지널 L),143,322,,17,,10,682,,4,
322,피자류,문어밤 슈림프 더블치즈엣지(오리지널 M),144,347,,18,,6,784,,7,
323,피자류,베스트 콰트로(오리지널 L),186,460,,25,,8,1024,,9,
324,피자류,베스트 콰트로(오리지널 M),134,312,,13,,6,598,,5,
325,피자류,베스트 콰트로(나폴리L),157,387,,18,,8,704,,6,
326,피자류,베스트 콰트로(나폴리M),107,259,,12,,5,499,,5,
327,피자류,베스트 콰트로(씬 L),129,306,,15,,7,698,,6,
328,피자류,베스트 콰트로(씬 M),181,457,,19,,9,868,,11,
329,피자류,베스트 콰트로(슈퍼시드 함유 도우L),112,274,,12,,6,540,,7,
330,피자류,베스트 콰트로(슈퍼시드 함유 도우M),132,322,,13,,12,517,,5,
331,피자류,베스트 콰트로 더블치즈엣지(오리지널 L),159,393,,17,,13,636,,6,
332,피자류,베스트 콰트로 더블치즈엣지(오리지널 M),160,384,,19,,7,732,,8,
333,피자류,베이컨체더치즈(오리지널 L),194,455,,23,,7,907,,9,
334,피자류,베이컨체더치즈(오리지널 M),114,311,,14,,4,399,,6,
335,피자류,베이컨체더치즈(나폴리L),129,356,,18,,5,529,,8,
336,피자류,베이컨체더치즈(나폴리M),176,465,,24,,5,696,,11,
337,피자류,베이컨체더치즈(씬 L),143,382,,21,,5,606,,9,
338,피자류,베이컨체더치즈(씬 M),147,437,,22,,4,671,,14,
339,피자류,베이컨체더치즈(슈퍼시드 함유 도우L),125,377,,19,,4,525,,12,
340,피자류,베이컨체더치즈(슈퍼시드 함유 도우M),113,307,,14,,6,455,,6,
341,피자류,베이컨체더치즈 더블치즈엣지(오리지널 L),129,355,,17,,7,500,,7,
342,피자류,베이컨체더치즈 더블치즈엣지(오리지널 M),135,364,,18,,4,508,,9,
343,피자류,불고기(오리지널 L),158,436,,21,,5,624,,11,
344,피자류,불고기(오리지널 M),121,291,,15,,6,406,,5,
345,피자류,불고기(나폴리L),129,319,,16,,6,441,,5,
346,피자류,불고기(나폴리M),177,421,,2,,7,696,,9,
347,피자류,불고기(씬 L),102,250,,14,,4,388,,5,
348,피자류,불고기(씬 M),162,394,,22,,8,649,,10,
349,피자류,불고기(슈퍼시드 함유 도우L),125,312,,18,,6,545,,9,
350,피자류,불고기(슈퍼시드 함유 도우M),121,301,,15,,8,400,,4,
351,피자류,불고기 더블치즈엣지(오리지널 L),134,342,,16,,8,458,,5,
352,피자류,불고기 더블치즈엣지(오리지널 M),139,350,,18,,5,490,,7,
353,피자류,블랙앵거스 스테이크(오리지널 L),158,405,,21,,6,571,,8,
354,피자류,블랙앵거스 스테이크(오리지널 M),126,307,,14,,7,471,,5,
355,피자류,블랙앵거스 스테이크(나폴리L),160,383,,17,,10,612,,7,
356,피자류,블랙앵거스 스테이크(나폴리M),103,248,,12,,7,440,,6,
357,피자류,블랙앵거스 스테이크(씬 L),121,296,,14,,8,555,,7,
358,피자류,블랙앵거스 스테이크(씬 M),169,459,,20,,11,736,,12,
359,피자류,블랙앵거스 스테이크(슈퍼시드 함유 도우L),103,266,,12,,7,413,,7,
360,피자류,블랙앵거스 스테이크(슈퍼시드 함유 도우M),126,301,,14,,9,487,,5,
361,피자류,블랙앵거스 스테이크 더블치즈엣지(오리지널 L),158,369,,17,,13,611,,6,
362,피자류,블랙앵거스 스테이크 더블치즈엣지(오리지널 M),156,388,,19,,8,743,,9,
363,피자류,블랙타이거 슈림프(오리지널 L),198,488,,23,,11,954,,12,
364,피자류,블랙타이거 슈림프(오리지널 M),123,288,,13,,8,568,,4,
365,피자류,블랙타이거 슈림프(나폴리M),191,453,,20,,14,863,,6,
366,피자류,블랙타이거 슈림프(나폴리L),159,358,,18,,13,819,,6,
367,피자류,블랙타이거 슈림프(씬 M),188,431,,20,,16,956,,7,
368,피자류,블랙타이거 슈림프(씬 L),125,308,,14,,12,674,,8,
369,피자류,블랙타이거 슈림프(슈퍼시드 함유 도우L),157,403,,18,,16,821,,9,
370,피자류,블랙타이거 슈림프 더블치즈엣지(오리지널 L),118,290,,13,,10,517,,4,
371,피자류,블랙타이거슈림프(슈퍼시드 함유 도우M),144,363,,18,,9,770,,7,
372,피자류,블랙타이거슈림프 더블치즈엣지(오리지널 M),193,468,,21,,18,884,,8,
373,피자류,슈퍼디럭스(오리지널 L),248,625,,32,,15,1362,,14,
374,피자류,슈퍼디럭스(오리지널 M),134,307,,17,,3,439,,5,
375,피자류,슈퍼디럭스(나폴리L),150,386,,19,,4,481,,7,
376,피자류,슈퍼디럭스(나폴리M),107,251,,12,,3,358,,5,
377,피자류,슈퍼디럭스(씬 L),118,282,,15,,3,408,,6,
378,피자류,슈퍼디럭스(씬 M),186,450,,24,,4,692,,12,
379,피자류,슈퍼디럭스(슈퍼시드 함유 도우L),155,393,,20,,4,542,,10,
380,피자류,슈퍼디럭스(슈퍼시드 함유 도우M),133,332,,14,,3,533,,5,
381,피자류,슈퍼디럭스 더블치즈엣지(오리지널 L),149,373,,16,,5,629,,6,
382,피자류,슈퍼디럭스 더블치즈엣지(오리지널 M),159,359,,19,,3,587,,8,
383,피자류,슈퍼슈프림(오리지널 L),188,452,,24,,3,669,,10,
384,피자류,슈퍼슈프림(오리지널 M),151,321,,17,,5,462,,5,
385,피자류,슈퍼슈프림(나폴리L),168,366,,20,,5,461,,6,
386,피자류,슈퍼슈프림(나폴리M),123,246,,14,,4,392,,5,
387,피자류,슈퍼슈프림(씬 L),139,291,,16,,5,494,,6,
388,피자류,슈퍼슈프림(씬 M),111,236,,13,,4,353,,6,
389,피자류,슈퍼슈프림(슈퍼시드 함유 도우L),120,251,,15,,5,376,,7,
390,피자류,슈퍼슈프림(슈퍼시드 함유 도우M),146,335,,15,,8,579,,6,
391,피자류,슈퍼슈프림 더블치즈엣지(오리지널 L),165,385,,19,,9,628,,6,
392,피자류,슈퍼슈프림 더블치즈엣지(오리지널 M),172,374,,21,,5,518,,7,
393,피자류,와규 앤 비스테카(오리지널 L),193,433,,24,,5,587,,9,
394,피자류,와규 앤 비스테카(오리지널 M),130,305,,14,,8,374,,5,
395,피자류,와규 앤 비스테카(나폴리L),154,377,,16,,7,387,,6,
396,피자류,와규 앤 비스테카(나폴리M),107,247,,16,,7,310,,5,
397,피자류,와규 앤 비스테카(씬 L),130,306,,18,,7,379,,6,
398,피자류,와규 앤 비스테카(씬 M),179,477,,23,,15,602,,12,
399,피자류,와규 앤 비스테카(슈퍼시드 함유 도우L),104,262,,12,,7,307,,7,
400,피자류,와규 앤 비스테카(슈퍼시드 함유 도우M),131,306,,13,,8,363,,6,
401,피자류,와규 앤 비스테카 더블치즈엣지(오리지널 L),156,354,,16,,9,399,,6,
402,피자류,와규 앤 비스테카 더블치즈엣지(오리지널 M),163,388,,19,,8,712,,7,
403,피자류,우리 고구마(오리지널 L),198,484,,25,,9,934,,10,
404,피자류,우리 고구마(오리지널 M),128,321,,13,,9,441,,6,
405,피자류,우리 고구마(나폴리L),157,372,,15,,14,552,,6,
406,피자류,우리 고구마(나폴리M),107,273,,11,,9,406,,6,
407,피자류,우리 고구마(씬 L),134,311,,12,,12,475,,7,
408,피자류,우리 고구마(씬 M),175,482,,19,,17,682,,13,
409,피자류,우리 고구마(슈퍼시드 함유 도우L),109,277,,10,,13,389,,7,
410,피자류,우리 고구마(슈퍼시드 함유 도우M),130,338,,13,,10,494,,6,
411,피자류,우리 고구마 더블치즈엣지(오리지널 L),166,399,,15,,17,529,,7,
412,피자류,우리 고구마 더블치즈엣지(오리지널 M),156,399,,18,,9,696,,8,
413,피자류,직화 스테이크(오리지널 L),193,482,,22,,14,829,,11,
414,피자류,직화 스테이크(오리지널 M),126,304,,14,,5,587,,5,
415,피자류,직화 스테이크(나폴리L),160,370,,20,,6,752,,6,
416,피자류,직화 스테이크(나폴리M),100,240,,12,,4,497,,4,
417,피자류,직화 스테이크(씬 L),134,314,,16,,6,668,,6,
418,피자류,직화 스테이크(씬 M),162,444,,20,,6,886,,10,
419,피자류,직화 스테이크(슈퍼시드 함유 도우L),110,308,,14,,4,552,,8,
420,피자류,직화 스테이크(슈퍼시드 함유 도우M),124,308,,14,,6,568,,5,
421,피자류,직화 스테이크 더블치즈엣지(오리지널 M),162,406,,18,,8,756,,8,
422,피자류,직화 스테이크 더블치즈엣지(오리지널 L),194,480,,24,,6,1006,,10,
423,피자류,치즈(오리지널 L),151,364,,20,,5,815,,7,
424,피자류,치즈(오리지널 M),191,466,,24,,7,638,,6,
425,피자류,치즈(나폴리L),112,285,,15,,5,403,,4,
426,피자류,치즈(나폴리M),136,352,,19,,6,574,,7,
427,피자류,치즈(씬 L),116,305,,18,,5,460,,6,
428,피자류,치즈(씬 M),110,314,,17,,5,423,,9,
429,피자류,치즈(슈퍼시드 함유 도우L),124,374,,20,,5,572,,11,
430,피자류,치즈(슈퍼시드 함유 도우M),191,491,,24,,11,626,,7,
431,피자류,치즈 더블치즈엣지(오리지널 L),112,292,,14,,7,345,,4,
432,피자류,치즈가든(오리지널 L),243,601,,29,,9,905,,12,
433,피자류,치즈가든(오리지널 M),109,250,,10,,5,353,,3,
434,피자류,치즈가든(나폴리L),132,287,,14,,6,412,,4,
435,피자류,치즈가든(나폴리M),171,363,,16,,7,591,,5,
436,피자류,치즈가든(씬 L),100,209,,9,,3,338,,3,
437,피자류,치즈가든(씬 M),137,303,,12,,6,432,,7,
438,피자류,치즈가든(슈퍼시드 함유 도우L),114,249,,10,,6,375,,6,
439,피자류,치즈가든(슈퍼시드 함유 도우M),109,245,,11,,5,372,,3,
440,피자류,치즈가든 더블치즈엣지(오리지널 L),129,296,,11,,6,433,,3,
441,피자류,치즈가든 더블치즈엣지(오리지널 M),138,316,,15,,4,536,,5,
442,피자류,치즈피자 더블치즈엣지(오리지널 M),168,380,,19,,5,681,,7,
443,피자류,페퍼로니(오리지널 L),145,397,,20,,5,539,,8,
444,피자류,페퍼로니(오리지널 M),102,271,,14,,4,401,,5,
445,피자류,페퍼로니(나폴리L),118,327,,16,,4,445,,6,
446,피자류,페퍼로니(나폴리M),148,426,,24,,5,680,,9,
447,피자류,페퍼로니(씬 L),127,384,,20,,4,558,,8,
448,피자류,페퍼로니(씬 M),131,386,,22,,4,567,,11,
449,피자류,페퍼로니(슈퍼시드 함유 도우L),109,336,,18,,4,503,,10,
450,피자류,페퍼로니(슈퍼시드 함유 도우M),105,283,,14,,4,348,,4,
451,피자류,페퍼로니 더블치즈엣지(오리지널 L),124,341,,16,,6,445,,6,
452,피자류,페퍼로니 더블치즈엣지(오리지널 M),124,341,,16,,4,480,,7,
453,피자류,포테이토(오리지널 L),147,403,,20,,4,576,,9,
454,피자류,포테이토(오리지널 M),139,322,,15,,4,380,,4,
455,피자류,포테이토(나폴리L),149,352,,16,,4,380,,5,
456,피자류,포테이토(나폴리M),115,260,,15,,3,332,,4,
457,피자류,포테이토(씬 L),122,292,,16,,3,338,,5,
458,피자류,포테이토(씬 M),103,224,,12,,3,298,,5,
459,피자류,포테이토(슈퍼시드 함유 도우L),109,243,,12,,3,296,,5,
460,피자류,포테이토(슈퍼시드 함유 도우M),139,317,,15,,5,349,,4,
461,피자류,포테이토 더블치즈엣지(오리지널 L),150,350,,16,,5,377,,4,
462,피자류,포테이토 더블치즈엣지(오리지널 M),154,362,,18,,3,459,,6,
463,피자류,핫치킨(오리지널 L),174,422,,21,,4,495,,8,
464,피자류,핫치킨(오리지널 M),119,287,,13,,9,601,,3,
465,피자류,핫치킨(나폴리L),144,346,,15,,13,684,,3,
466,피자류,핫치킨(나폴리M),188,466,,22,,15,1066,,7,
467,피자류,핫치킨(씬 L),114,274,,14,,8,588,,4,
468,피자류,핫치킨(씬 M),152,410,,20,,18,942,,7,
469,피자류,핫치킨(슈퍼시드 함유 도우L),132,323,,15,,14,736,,6,
470,피자류,핫치킨(슈퍼시드 함유 도우M),119,297,,13,,10,563,,3,
471,피자류,핫치킨 더블치즈엣지(오리지널 L),146,361,,16,,10,632,,3,
472,피자류,핫치킨 더블치즈엣지(오리지널 M),143,356,,18,,8,757,,6,
473,튀김류,먹물 오징어링,182,441,,22,,9,873,,7,
474,기타,슈퍼곡물 치킨(10조각),105,650,,17,,1,721,,2,
475,기타,옥수수 버터구이(6개),178,481,,36,,4,1025,,4,
476,밥류,치킨퐁듀 그라탕,176,370,,36,,20,542,,6,
477,무침류,퀴노아 치킨 샐러드,358,827,,32,,14,1965,,11,
478,밥류,트러플 리조또,137,121,,8,,10,153,,0,
479,튀김류,포테이토 순살치킨(3조각),285,650,,17,,8,1123,,26,
480,무침류,프레시 코울슬로,305,729,,42,,12,1199,,5,
481,무침류,프레시 콘샐러드,100,133,,1,,9,158,,4,
482,탕류,프렌치 라따뚜이,100,135,,2,,11,315,,4,
483,면류,하프&하프 스파게티 (NEW 치즈 & 화이트 크림),329,382,,20,,16,1237,,7,
484,면류,화이트 크림 스파게티,395,705,,28,,11,1347,,18,
485,면류,NEW 치즈 볼로네즈 스파게티,392,851,,29,,9,1258,,29,
486,음료류,미닛메이드 스파클링 청포도 1.25L,399,559,,27,,13,1444,,7,
487,음료류,스프라이트 1.5L,1250,450,,0,,113,38,,0,
488,음료류,스프라이트 500ml,1500,700,,0,,170,150,,0,
489,음료류,씨그램(레몬맛) 350ml,500,233,,0,,57,50,,0,
490,음료류,코카콜라 1.25L,200,92,,0,,0,12,,0,
491,음료류,코카콜라 500ml,1250,550,,0,,137.5,37.5,,0,
492,음료류,코카콜라 제로 1.5L,500,216,,0,,54,15,,0,
493,음료류,코카콜라 제로 500ml,1500,0,,0,,0,100,,0,
494,피자류,티본스테이크&쉬림프(클래식)M,188,433,0,22,,13,740,,7,
495,피자류,티본스테이크&쉬림프(클래식)L,101,226,0,11,,7,380,,3.7,
496,피자류,티본스테이크&쉬림프(크런치)M,123,292,,13,,7,480,,4.3,
497,피자류,티본스테이크&쉬림프(크런치)L,121,292,,13,,7,460,,4.3,
498,피자류,티본스테이크&쉬림프(리치골드)M,118,286,,14,,7,480,,6,
499,피자류,티본스테이크&쉬림프(리치골드)L,113,274,,13,,7,460,,5,
500,피자류,티본스테이크&쉬림프(치즈크러스트)M,106,260,,14,,5,460,,5,
501,피자류,티본스테이크&쉬림프(치즈크러스트)L,105,254,,13,,5,430,,4.6,
502,피자류,더블치즈 티본스테이크(클래식)M,196,466,,23,,17,900,,7,
503,피자류,더블치즈 티본스테이크(클래식)L,199,471,,22,,19,880,,7,
504,피자류,더블치즈 티본스테이크(크런치)M,117,284,,13,,8,490,,4.2,
505,피자류,더블치즈 티본스테이크(크런치)L,118,285,,13,,8,480,,4,
506,피자류,더블치즈 티본스테이크(리치골드)M,115,282,,14,,8,520,,6,
507,피자류,더블치즈 티본스테이크(리치골드)L,110,267,,13,,8,480,,5,
508,피자류,더블치즈 티본스테이크(치즈크러스트)M,103,257,,14,,6,500,,5,
509,피자류,더블치즈 티본스테이크(치즈크러스트)L,101,248,,13,,6,460,,4.4,
510,피자류,쉬림프올인(클래식)M,192,392,,23,,6,650,,4.5,
511,피자류,쉬림프올인(클래식)L,100,207,,12,,3,330,,2.4,
512,피자류,쉬림프올인(크런치)M,117,274,,12,,5,430,,3.7,
513,피자류,쉬림프올인(크런치)L,124,290,,13,,5,450,,4,
514,피자류,쉬림프올인(리치골드)M,116,274,,14,,5,440,,5,
515,피자류,쉬림프올인(리치골드)L,116,270,,13,,5,420,,4.7,
516,피자류,쉬림프올인(치즈크러스트)M,104,247,,13,,3,400,,4.1,
517,피자류,쉬림프올인(치즈크러스트)L,107,249,,13,,3,400,,3.9,
518,피자류,갈릭버터쉬림프(클래식)M,187,440,,21,,9,640,,7,
519,피자류,갈릭버터쉬림프(클래식)L,101,233,,11,,5,340,,3.9,
520,피자류,갈릭버터쉬림프(크런치)M,120,294,,13,,6,450,,5,
521,피자류,갈릭버터쉬림프(크런치)L,127,312,,14,,6,480,,6,
522,피자류,갈릭버터쉬림프(리치골드)M,119,294,,15,,7,470,,6,
523,피자류,갈릭버터쉬림프(리치골드)L,118,293,,15,,6,460,,6,
524,피자류,갈릭버터쉬림프(치즈크러스트)M,107,266,,14,,4,420,,6,
525,피자류,갈릭버터쉬림프(치즈크러스트)L,110,271,,14,,4,420,,5,
526,피자류,토핑킹(크런치)M,118,297,,13,,6,510,,4.6,
527,피자류,토핑킹(크런치)L,123,310,,14,,6,530,,5,
528,피자류,토핑킹(리치골드)M,117,297,,16,,7,530,,6,
529,피자류,토핑킹(리치골드)L,114,291,,15,,6,510,,6,
530,피자류,토핑킹(치즈크러스트)M,105,270,,14,,4,480,,5,
531,피자류,토핑킹(치즈크러스트)L,106,269,,14,,4,460,,4.7,
532,피자류,치즈킹(크런치)M,123,322,,15,,5,520,,7,
533,피자류,치즈킹(크런치)L,126,331,,15,,5,530,,7,
534,피자류,치즈킹(리치골드)M,122,322,,17,,5,540,,9,
535,피자류,치즈킹(리치골드)L,117,311,,17,,5,520,,8,
536,피자류,치즈킹(치즈크러스트)M,110,295,,16,,3,490,,8,
537,피자류,치즈킹(치즈크러스트)L,109,290,,16,,3,470,,8,
538,피자류,큐브스테이크(크런치)M,121,304,,12,,6,510,,5,
539,피자류,큐브스테이크(크런치)L,129,321,,13,,7,550,,6,
540,피자류,큐브스테이크(리치골드)M,120,304,,15,,7,540,,7,
541,피자류,큐브스테이크(리치골드)L,121,301,,14,,7,540,,6,
542,피자류,큐브스테이크(치즈크러스트)M,108,276,,14,,4,490,,6,
543,피자류,큐브스테이크(치즈크러스트)L,113,280,,13,,5,490,,6,
544,피자류,갈릭마블 스테이크(크런치)M,118,284,,12,,5,464,,4.6,
545,피자류,갈릭마블 스테이크(크런치)L,124,300,,13,,5,479,,4.9,
546,피자류,갈릭마블 스테이크(리치골드)M,117,284,,13,,6,498,,6,
547,피자류,갈릭마블 스테이크(리치골드)L,116,300,,14,,5,480,,6,
548,피자류,갈릭마블 스테이크(치즈크러스트)M,105,257,,13,,3,471,,4.9,
549,피자류,갈릭마블 스테이크(치즈크러스트)L,107,259,,13,,3,457,,4.7,
550,피자류,쉬림프&스테이크 올인(크런치)M,117,278,,12,,5,,,4.1,
551,피자류,쉬림프&스테이크 올인(크런치)L,123,294,,13,,5,,,4.4,
552,피자류,쉬림프&스테이크 올인(리치골드)M,119,292,,14,,5,,,6,
553,피자류,쉬림프&스테이크 올인(리치골드)L,119,290,,14,,5,,,6,
554,피자류,쉬림프&스테이크 올인(치즈크러스트)M,104,250,,13,,3,,,4.4,
555,피자류,쉬림프&스테이크 올인(치즈크러스트)L,106,253,,13,,3,,,4.2,
556,피자류,직화불고기(크런치)M,108,296,,13,,5,430,,5,
557,피자류,직화불고기(크런치)L,113,308,,13,,5,450,,6,
558,피자류,직화불고기(리치골드)M,107,296,,15,,6,450,,7,
559,피자류,직화불고기(리치골드)L,104,289,,14,,5,430,,6,
560,피자류,직화불고기(치즈크러스트)M,191,536,,28,,6,800,,12,
561,피자류,직화불고기(치즈크러스트)L,192,535,,26,,6,770,,11,
562,피자류,수퍼슈프림(크런치)M,115,285,,12,,4,423,,4.5,
563,피자류,수퍼슈프림(크런치)L,126,309,,13,,5,462,,5,
564,피자류,수퍼슈프림(리치골드)M,113,283,,14,,5,458,,6,
565,피자류,수퍼슈프림(리치골드)L,117,289,,15,,5,463,,6,
566,피자류,수퍼슈프림(치즈크러스트)M,102,256,,13,,2,407,,4.8,
567,피자류,수퍼슈프림(치즈크러스트)L,108,267,,14,,3,406,,4.9,
568,피자류,베이컨포테이토(크런치)M,121,313,,12,,5,460,,4.5,
569,피자류,베이컨포테이토(크런치)L,131,333,,13,,5,487,,5,
570,피자류,베이컨포테이토(리치골드)M,119,311,,14,,5,495,,6,
571,피자류,베이컨포테이토(리치골드)L,122,313,,14,,5,482,,6,
572,피자류,베이컨포테이토(치즈크러스트)M,107,284,,13,,3,469,,4.8,
573,피자류,베이컨포테이토(치즈크러스트)L,113,291,,13,,3,465,,4.9,
574,피자류,직화불고기L,168,445,,21,,6,507,,7,
575,피자류,페페로니M,128,339,,15,,4,460,,4.4,
576,피자류,페페로니L,152,404,,18,,4,551,,5,
577,피자류,수퍼슈프림L,194,445,,22,,5,549,,6,
578,피자류,치즈M,133,346,,17,,4,420,,7,
579,피자류,치즈L,158,411,,20,,4,500,,8,
580,음료류,펩시 500mL,500,217,,0,,57,17,,0,
581,음료류,펩시 1.25L,1250,541,,0,,103,35,,0,
582,음료류,칠성사이다 500mL,500,208,,0,,56,10,,0,
583,음료류,칠성사이다 1.25L,1250,520,,0,,139,25,,0,
584,무침류,콘샐러드,100,100,,2,,7,272,,1,
585,무침류,코울슬로,100,87,,1,,10,204,,1,
586,면류,크림치킨파스타,351,633,,24,,7,1250,,12,
587,면류,상하이쉬림프파스타,321,498,,22,,19,1630,,5,
588,튀김류,팝콘치킨,134,416,,21,,2,420,,6,
589,튀김류,치즈볼,130,413,,21,,5,420,,7,
590,튀김류,오리지날 윙 4조각,126,270,,27,,3,650,,4,
591,튀김류,오리지날 윙 8조각,252,540,,54,,4,1310,,9,
592,튀김류,스파이시윙 4조각,166,373,,28,,20,950,,4,
593,튀김류,스파이시윙 8조각,292,643,,55,,23,1600,,9,
594,튀김류,치킨텐더 4조각,150,283,,20,,1,750,,3,
595,튀김류,치킨텐더 8조각,300,567,,39,,1,1500,,6,
596,면류,리치치즈파스타,366,690,,24,,0,930,,11,
597,기타,그뤼에르 퐁듀소스,60,106,,3,,0,250,,1,
598,기타,치즈크러스트 디핑소스,11,60,,0,,0,58,,1,
